gene_id,total_unsp,total_sp,total
WBGene00000711.,0,0,0
WBGene00000712.,0,1,1
WBGene00000713.,0,5,5
WBGene00000714.,1,5,6
WBGene00000715.,1,5,6
WBGene00000716.,0,2,2
WBGene00000717.,8,1686,1694
WBGene00000718.,0,4,4
WBGene00000719.,0,0,0
WBGene00000720.,1,3815,3816
WBGene00000721.,0,3,3
WBGene00000722.,14,1481,1495
WBGene00000723.,0,22,22
WBGene00000724.,3,8,11
WBGene00000725.,0,9,9
WBGene00000726.,12,31,43
WBGene00000727.,0,252,252
WBGene00000728.,0,174,174
WBGene00000729.,0,0,0
WBGene00000730.,0,1,1
WBGene00000731.,3,57,60
WBGene00000732.,4,25,29
WBGene00000733.,0,5,5
WBGene00000734.,0,3,3
WBGene00000735.,0,2,2
WBGene00000736.,0,1,1
WBGene00000737.,0,13,13
WBGene00000738.,0,1,1
WBGene00000739.,0,9673,9673
WBGene00000740.,0,3165,3165
WBGene00000741.,0,1951,1951
WBGene00000742.,0,286,286
WBGene00000743.,0,128,128
WBGene00000744.,0,1,1
WBGene00000745.,0,18,18
WBGene00000746.,0,1,1
WBGene00000747.,0,11,11
WBGene00000748.,0,40,40
WBGene00000749.,0,92,92
WBGene00000750.,1,12,13
WBGene00000751.,0,2,2
WBGene00000752.,0,0,0
WBGene00000753.,0,12,12
WBGene00000754.,0,6,6
WBGene00000755.,0,2,2
WBGene00000756.,0,1,1
WBGene00000757.,0,2,2
WBGene00000758.,0,0,0
WBGene00000759.,13,23,36
WBGene00000760.,0,1,1
WBGene00000761.,32,496,528
WBGene00000762.,59,193,252
WBGene00000763.,67,571,638
WBGene00000764.,18,111,129
WBGene00000765.,2,715,717
WBGene00000766.,25,458,483
WBGene00000767.,156,952,1108
WBGene00000768.,186,1377,1563
WBGene00000770.,0,4,4
WBGene00000771.,0,1,1
WBGene00000772.,0,25,25
WBGene00000773.,62,409,471
WBGene00000774.,12,429,441
WBGene00000775.,57,112,169
WBGene00000776.,119,3963,4082
