gene_id,total_unsp,total_sp,total
WBGene00000733,10,22219,22229
WBGene00000734,0,12,12
WBGene00000735,5,6,11
WBGene00000736,0,10,10
WBGene00000737,3,38,41
WBGene00000738,1,23,24
WBGene00000739,10,3406,3416
WBGene00000740,0,571,571
WBGene00000741,1,324,325
WBGene00000742,0,49,49
WBGene00000743,0,2,2
WBGene00000744,0,1,1
WBGene00000745,5,50,55
WBGene00000746,5,4,9
WBGene00000747,1,14,15
WBGene00000748,0,30,30
WBGene00000749,0,171,171
WBGene00000750,50,193,243
WBGene00000751,0,10,10
WBGene00000752,0,0,0
WBGene00000753,0,19,19
WBGene00000754,1,540,541
WBGene00000755,1,10,11
WBGene00000756,0,5,5
WBGene00000757,0,40,40
WBGene00000758,0,1,1
WBGene00000759,4,21,25
WBGene00000760,18,68,86
WBGene00000761,49,644,693
WBGene00000762,148,671,819
WBGene00000763,243,2306,2549
WBGene00000764,40,469,509
WBGene00000765,3,782,785
WBGene00000766,30,567,597
WBGene00000767,77,776,853
WBGene00000768,220,2030,2250
WBGene00000770,7,81,88
WBGene00000771,2,16,18
WBGene00000772,3,115,118
WBGene00000773,110,1497,1607
WBGene00000774,64,1469,1533
WBGene00000775,79,599,678
WBGene00000776,1357,57147,58504
WBGene00000777,30,3300,3330
WBGene00000778,6,52,58
WBGene00000779,6567,79902,86469
WBGene00000780,39,289,328
WBGene00000781,2,505,507
WBGene00000782,2,550,552
WBGene00000783,34,301,335
WBGene00000784,0,199,199
WBGene00000785,10,1054,1064
WBGene00000786,261,3726,3987
WBGene00000787,49,3430,3479
WBGene00000788,295,50130,50425
WBGene00000789,158,3634,3792
WBGene00000792,55,89,144
WBGene00000793,4525,1970,6495
WBGene00000794,46,744,790
WBGene00000795,45,1015,1060
WBGene00000796,338,3094,3432
WBGene00000797,15,65,80
WBGene00000798,8,1021,1029
WBGene00000799,10,15,25
WBGene00000800,244,3168,3412
WBGene00000802,538,33274,33812
WBGene00000803,20,175,195
WBGene00000804,19,1310,1329
WBGene00000812,345,747,1092
WBGene00000813,166,1024,1190
WBGene00000814,288,2860,3148
WBGene00000815,415,1502,1917
WBGene00000816,159,576,735
WBGene00000817,52,1155,1207
WBGene00000818,60,608,668
WBGene00000819,15,43,58
WBGene00000820,265,1104,1369
WBGene00000821,1,12,13
WBGene00000822,2770,27918,30688
WBGene00000829,0,136478,136478
WBGene00000830,0,403,403
WBGene00000831,3,508,511
WBGene00000832,751,5329,6080
WBGene00000833,45,10280,10325
WBGene00000834,607,839,1446
WBGene00000835,116,1553,1669
WBGene00000836,73,946,1019
WBGene00000837,281,1592,1873
WBGene00000838,127,490,617
WBGene00000839,89,1671,1760
WBGene00000840,157,1635,1792
WBGene00000841,52,59,111
WBGene00000843,44,1598,1642
WBGene00000845,783,7489,8272
WBGene00000846,146,430,576
WBGene00000851,5,2,7
WBGene00000853,42,37,79
WBGene00000854,310,1699,2009
WBGene00000857,48,966,1014
WBGene00000858,73,922,995
WBGene00000859,4,11,15
WBGene00000860,16,170,186
WBGene00000861,2,16,18
WBGene00000862,50,200,250
WBGene00000863,26,972,998
WBGene00000864,20,61,81
WBGene00000865,11,333,344
WBGene00000866,1,149,150
WBGene00000867,8,147,155
WBGene00000868,17,967,984
WBGene00000869,166,6284,6450
WBGene00000870,164,1609,1773
WBGene00000871,60,610,670
WBGene00000872,109,1823,1932
WBGene00000874,98,1583,1681
WBGene00000875,22,1012,1034
WBGene00000876,408,3926,4334
WBGene00000877,11,3574,3585
WBGene00000878,34,175,209
WBGene00000879,762,14104,14866
WBGene00000880,97,1474,1571
WBGene00000881,14,9551,9565
WBGene00000882,0,892,892
WBGene00000883,1110,20688,21798
WBGene00000884,53,1378,1431
WBGene00000885,102,350,452
WBGene00000886,80,948,1028
WBGene00000887,193,1434,1627
WBGene00000888,44,802,846
WBGene00000889,98,1345,1443
WBGene00000890,75,579,654
WBGene00000891,169,907,1076
WBGene00000892,147,524,671
WBGene00000893,17,15,32
WBGene00000894,51,2990,3041
WBGene00000895,39,81,120
WBGene00000896,183,3352,3535
WBGene00000897,155,786,941
WBGene00000898,3332,2858,6190
WBGene00000899,206,1482,1688
WBGene00000900,742,2557,3299
WBGene00000901,526,4190,4716
WBGene00000902,5,10,15
WBGene00000903,10,1501,1511
WBGene00000904,34,156,190
WBGene00000905,33,389,422
WBGene00000906,120,303,423
WBGene00000907,67,218,285
WBGene00000908,444,743,1187
WBGene00000910,521,2036,2557
WBGene00000911,487,4155,4642
WBGene00000912,3423,6351,9774
WBGene00000913,78,1331,1409
WBGene00000914,786,1085,1871
WBGene00000915,293,53684,53977
WBGene00000917,246,1772,2018
WBGene00000920,5,178,183
WBGene00000923,41,2061,2102
WBGene00000928,0,6,6
WBGene00000929,243,1900,2143
WBGene00000930,1,11,12
WBGene00000931,176,6266,6442
WBGene00000932,131,4387,4518
WBGene00000933,103,606,709
WBGene00000934,17,74,91
WBGene00000935,10,522,532
WBGene00000936,53,1185,1238
WBGene00000937,16,412,428
WBGene00000938,1261,4249,5510
WBGene00000939,250,1777,2027
WBGene00000940,176,1029,1205
WBGene00000941,281,2873,3154
WBGene00000942,322,4401,4723
WBGene00000950,77,77,154
WBGene00000951,47,157,204
WBGene00000952,52,45,97
WBGene00000953,43,182,225
WBGene00000955,30,155,185
WBGene00000958,115,422,537
WBGene00000959,285,1658,1943
WBGene00000960,37,97,134
WBGene00000961,84,1181,1265
WBGene00000962,164,4127,4291
WBGene00000963,207,476,683
WBGene00000964,87,3403,3490
WBGene00000965,89,1614,1703
WBGene00000966,49,175,224
WBGene00000967,175,258,433
WBGene00000968,24,89,113
WBGene00000969,4,321,325
WBGene00000970,47,1023,1070
WBGene00000971,4,125,129
WBGene00000972,37,381,418
WBGene00000973,85,1453,1538
WBGene00000974,27,292,319
WBGene00000975,268,2609,2877
WBGene00000976,291,1950,2241
WBGene00000977,31,326,357
WBGene00000978,21,1744,1765
WBGene00000979,3,35,38
WBGene00000980,459,2078,2537
WBGene00000981,8,606,614
WBGene00000982,320,4079,4399
WBGene00000983,52,360,412
WBGene00000984,162,940,1102
WBGene00000985,35,1461,1496
WBGene00000986,4,55,59
WBGene00000987,242,636,878
WBGene00000988,565,2290,2855
WBGene00000989,4,42,46
WBGene00000990,21,100,121
WBGene00000991,130,776,906
WBGene00000992,0,244,244
WBGene00000993,177,607,784
WBGene00000994,38,373,411
WBGene00000995,85,430,515
WBGene00000996,108,1960,2068
WBGene00000998,1442,31586,33028
WBGene00001000,320,3826,4146
WBGene00001001,242,1511,1753
WBGene00001002,50,1033,1083
WBGene00001005,48,8865,8913
WBGene00001006,103,1608,1711
WBGene00001007,228,2752,2980
WBGene00001008,442,2751,3193
WBGene00001016,25,585,610
WBGene00001017,306,3177,3483
WBGene00001018,212,2039,2251
WBGene00001019,375,1420,1795
WBGene00001020,12,176,188
WBGene00001021,59,273,332
WBGene00001022,49,421,470
WBGene00001023,285,3593,3878
WBGene00001025,80,789,869
WBGene00001026,71,2060,2131
WBGene00001027,450,705,1155
WBGene00001028,153,1409,1562
WBGene00001029,135,1308,1443
WBGene00001030,80,5272,5352
WBGene00001031,57,1740,1797
WBGene00001032,40,733,773
WBGene00001033,119,504,623
WBGene00001034,49,1293,1342
WBGene00001035,92,1010,1102
WBGene00001036,22,487,509
WBGene00001037,41,3720,3761
WBGene00001038,200,3797,3997
WBGene00001039,111,474,585
WBGene00001040,72,2128,2200
WBGene00001041,35,1418,1453
WBGene00001042,96,278,374
WBGene00001043,377,732,1109
WBGene00001044,19,508,527
WBGene00001045,51,171,222
WBGene00001046,32,396,428
WBGene00001047,223,2051,2274
WBGene00001048,179,686,865
WBGene00001049,73,721,794
WBGene00001050,65,517,582
WBGene00001051,2,2074,2076
WBGene00001052,253,626,879
WBGene00001053,97,252,349
WBGene00001054,88,355,443
WBGene00001055,99,351,450
WBGene00001056,115,1301,1416
WBGene00001057,23,1056,1079
WBGene00001058,97,984,1081
WBGene00001059,4,52,56
WBGene00001060,35,633,668
WBGene00001061,64,1175,1239
WBGene00001062,5,0,5
WBGene00001063,26,13,39
WBGene00001064,2,19,21
WBGene00001065,0,8,8
WBGene00001066,4,19,23
WBGene00001067,0,120,120
WBGene00001068,12,126,138
WBGene00001069,5,18,23
WBGene00001070,1,11,12
WBGene00001071,4,8,12
WBGene00001072,4,4,8
WBGene00001073,80,1901,1981
WBGene00001074,1,18,19
WBGene00001075,10,106,116
WBGene00001076,0,186,186
WBGene00001077,16,325,341
WBGene00001078,164,333,497
WBGene00001079,6,8,14
WBGene00001080,949,3316,4265
WBGene00001081,231,6252,6483
WBGene00001082,293,1579,1872
WBGene00001085,125,1926,2051
WBGene00001086,112,2493,2605
WBGene00001087,1831,2185,4016
WBGene00001088,12,5789,5801
WBGene00001089,288,746,1034
WBGene00001090,294,759,1053
WBGene00001092,0,63,63
WBGene00001093,90,2038,2128
WBGene00001094,27,2802,2829
WBGene00001095,67,478,545
WBGene00001096,29,226,255
WBGene00001099,14,164,178
WBGene00001101,1101,4053,5154
WBGene00001102,22,783,805
WBGene00001103,0,8,8
WBGene00001104,7,14,21
WBGene00001105,14,21,35
WBGene00001106,105,35,140
WBGene00001107,1,9,10
WBGene00001108,5,72,77
WBGene00001109,5,177,182
WBGene00001110,19,551,570
WBGene00001112,93,953,1046
WBGene00001113,1615,11464,13079
WBGene00001115,341,1010,1351
WBGene00001116,227,921,1148
WBGene00001117,56,357,413
WBGene00001118,120,268,388
WBGene00001119,32,237,269
WBGene00001121,78,159,237
WBGene00001122,74,1032,1106
WBGene00001123,10,141,151
WBGene00001127,59,202,261
WBGene00001129,28,127,155
WBGene00001130,112,2065,2177
WBGene00001131,922,7095,8017
WBGene00001132,133,1302,1435
WBGene00001133,19,14,33
WBGene00001134,117,1863,1980
WBGene00001135,58,308,366
WBGene00001136,16,22,38
WBGene00001137,323,17031,17354
WBGene00001145,1202,6179,7381
WBGene00001147,0,0,0
WBGene00001148,43,324,367
WBGene00001149,276,7869,8145
WBGene00001150,2,8,10
WBGene00001151,66,930,996
WBGene00001152,9,1017,1026
WBGene00001153,5,718,723
WBGene00001154,47,318,365
WBGene00001155,252,1820,2072
WBGene00001156,116,776,892
WBGene00001157,34,104,138
WBGene00001158,5,4,9
WBGene00001159,9,146,155
WBGene00001160,167,7042,7209
WBGene00001161,303,645,948
WBGene00001162,220,592,812
WBGene00001163,157,1262,1419
WBGene00001164,2,0,2
WBGene00001165,49,194,243
WBGene00001166,15,1945,1960
WBGene00001167,6123,139014,145137
WBGene00001168,12487,382344,394831
WBGene00001169,38,10453,10491
WBGene00001170,39,417,456
