gene_id,total_unsp,total_sp,total
WBGene00001055,148,856,1004
WBGene00001056,186,2623,2809
WBGene00001057,19,1657,1676
WBGene00001058,109,1234,1343
WBGene00001059,15,447,462
WBGene00001060,32,934,966
WBGene00001061,92,1506,1598
WBGene00001062,1,3,4
WBGene00001063,16,32,48
WBGene00001064,33,1981,2014
WBGene00001065,1,2903,2904
WBGene00001066,264,3290,3554
WBGene00001067,0,2455,2455
WBGene00001068,217,4130,4347
WBGene00001069,19,2124,2143
WBGene00001070,254,1627,1881
WBGene00001071,118,1871,1989
WBGene00001072,98,1511,1609
WBGene00001073,276,5218,5494
WBGene00001074,316,3490,3806
WBGene00001075,25,61,86
WBGene00001076,0,152,152
WBGene00001077,145,3580,3725
WBGene00001078,179,882,1061
WBGene00001079,32,269,301
WBGene00001080,859,3359,4218
WBGene00001081,178,4928,5106
WBGene00001082,250,2675,2925
WBGene00001085,148,2623,2771
WBGene00001086,133,3124,3257
WBGene00001087,1513,1509,3022
WBGene00001088,18,13745,13763
WBGene00001089,263,1889,2152
WBGene00001090,198,762,960
WBGene00001092,0,140,140
WBGene00001093,106,2470,2576
WBGene00001094,60,7754,7814
WBGene00001095,70,531,601
WBGene00001096,8,154,162
WBGene00001099,18,130,148
WBGene00001101,755,3575,4330
WBGene00001102,31,915,946
WBGene00001103,0,6,6
WBGene00001104,2,9,11
WBGene00001105,6,14,20
WBGene00001106,63,29,92
WBGene00001107,77,388,465
WBGene00001108,0,4,4
WBGene00001109,0,44,44
WBGene00001110,13,282,295
WBGene00001112,98,1057,1155
WBGene00001113,1681,14698,16379
WBGene00001115,440,1651,2091
WBGene00001116,296,2141,2437
WBGene00001117,58,331,389
WBGene00001118,86,204,290
WBGene00001119,25,232,257
WBGene00001121,62,201,263
WBGene00001122,54,1026,1080
WBGene00001123,2,203,205
WBGene00001127,65,333,398
WBGene00001129,23,86,109
WBGene00001130,113,2960,3073
WBGene00001131,1260,10675,11935
WBGene00001132,403,5325,5728
WBGene00001133,12,10,22
WBGene00001134,207,3914,4121
WBGene00001135,81,818,899
WBGene00001136,30,48,78
WBGene00001137,300,19773,20073
WBGene00001145,1816,10105,11921
WBGene00001147,0,10,10
WBGene00001148,24,501,525
WBGene00001149,198,14791,14989
WBGene00001150,1,15,16
WBGene00001151,105,1637,1742
WBGene00001152,2,527,529
WBGene00001153,9,1909,1918
WBGene00001154,61,2310,2371
WBGene00001155,4100,34424,38524
WBGene00001156,84,499,583
WBGene00001157,30,105,135
WBGene00001158,4,4,8
WBGene00001159,17,412,429
